index,Date,AverageTemperature,AverageTemperatureUncertainty
38172,12/1/2009,-7.241,0.103
38173,1/1/2010,-5.54,0.19
38174,2/1/2010,-5.014,0.162
38175,3/1/2010,4.433,0.23
38176,4/1/2010,11.091,0.178
38177,5/1/2010,14.042,0.152
38178,6/1/2010,21.393,0.189
38179,7/1/2010,24.251,0.207
38180,8/1/2010,24.351,0.254
38181,9/1/2010,18.067,0.091
38182,10/1/2010,12.431,0.17
38183,11/1/2010,2.85,0.171
38184,12/1/2010,-3.255,0.241
38185,1/1/2011,-6.437,0.24
38186,2/1/2011,-4.179,0.21
38187,3/1/2011,2.863,0.12
38188,4/1/2011,8.723,0.125
38189,5/1/2011,13.872,0.178
38190,6/1/2011,20.704,0.27
38191,7/1/2011,25.975,0.244
38192,8/1/2011,23.775,0.182
38193,9/1/2011,16.5,0.178
38194,10/1/2011,11.725,0.221
38195,11/1/2011,3.761,0.205
38196,12/1/2011,-1.715,0.234
38197,1/1/2012,-0.856,0.299
38198,2/1/2012,-1.426,0.253
38199,3/1/2012,10.579,0.288
38200,4/1/2012,12.117,0.29
38201,5/1/2012,17.33,0.195
38202,6/1/2012,23.498,0.293
38203,7/1/2012,27.32,0.294
38204,8/1/2012,23.352,0.279
38205,9/1/2012,18.383,0.243
38206,10/1/2012,9.166,0.267
38207,11/1/2012,4.692,0.162
38208,12/1/2012,-2.323,0.377
38209,1/1/2013,-3.536,0.308
38210,2/1/2013,-1.816,0.297
38211,3/1/2013,1.535,0.211
38212,4/1/2013,5.84,0.233
38213,5/1/2013,15.186,0.184
38214,6/1/2013,20.999,0.244
38215,7/1/2013,23.46,0.212
38216,8/1/2013,23.548,0.278
38217,9/1/2013,21.047,0.981
38218,1/1/1900,2.188,0.737
38219,2/1/1900,2.392,0.829
38220,3/1/1900,7.544,0.397
38221,4/1/1900,7.002,0.578
38222,5/1/1900,14.058,0.326
38223,6/1/1900,20.169,0.606
38224,7/1/1900,22.227,0.375
38225,8/1/1900,19.33,0.667
38226,9/1/1900,13.857,0.666
38227,10/1/1900,9.243,0.43
38228,11/1/1900,5.243,0.617
38229,12/1/1900,0.742,0.692
38230,1/1/1901,-0.88,0.54
38231,2/1/1901,0.669,0.637
38232,3/1/1901,4.237,0.407
38233,4/1/1901,7.483,0.722
38234,5/1/1901,13.997,0.291
38235,6/1/1901,17.173,0.492
38236,7/1/1901,23.41,0.438
38237,8/1/1901,21.925,0.615
38238,9/1/1901,15.171,0.554
38239,10/1/1901,11.479,0.409
38240,11/1/1901,6.152,0.739
38241,12/1/1901,0.599,0.683
38242,1/1/1902,-1.747,0.693
38243,2/1/1902,2.738,0.725
38244,3/1/1902,2.185,0.491
38245,4/1/1902,8.47,0.267
38246,5/1/1902,12.777,0.45
38247,6/1/1902,19.32,0.49
38248,7/1/1902,20.722,0.611
38249,8/1/1902,20.734,0.487
38250,9/1/1902,16.759,0.369
38251,10/1/1902,10.185,0.307
38252,11/1/1902,2.545,0.308
38253,12/1/1902,-0.188,0.547
38254,1/1/1903,-0.167,0.601
38255,2/1/1903,-4.869,0.899
38256,3/1/1903,3.733,0.457
38257,4/1/1903,7.409,0.419
38258,5/1/1903,12.687,0.322
38259,6/1/1903,19.3,0.633
38260,7/1/1903,20.498,0.594
38261,8/1/1903,21.687,0.584
38262,9/1/1903,15.745,0.498
38263,10/1/1903,10.996,0.507
38264,11/1/1903,5.516,0.726
38265,12/1/1903,-0.874,0.795
38266,1/1/1904,-2.411,0.815
38267,2/1/1904,2.526,0.605
38268,3/1/1904,4.791,0.462
38269,4/1/1904,8.439,0.571
38270,5/1/1904,13.892,0.436
38271,6/1/1904,18.289,0.391
38272,7/1/1904,21.389,0.288
38273,8/1/1904,21.619,0.49
38274,9/1/1904,16.771,0.341
38275,10/1/1904,9.787,0.393
38276,11/1/1904,5.634,0.464
38277,12/1/1904,-0.208,0.617
38278,1/1/1905,0.969,0.665
38279,2/1/1905,1.529,0.528
38280,3/1/1905,5.957,0.431
38281,4/1/1905,9.035,0.377
38282,5/1/1905,10.935,0.301
38283,6/1/1905,17.311,0.329
38284,7/1/1905,22.661,0.238
38285,8/1/1905,22.051,0.282
38286,9/1/1905,16.721,0.335
38287,10/1/1905,8.303,0.765
38288,11/1/1905,3.207,0.233
38289,12/1/1905,-3.816,0.892
38290,1/1/1906,-1.302,0.594
38291,2/1/1906,2.595,0.589
38292,3/1/1906,3.779,0.273
38293,4/1/1906,8.658,0.555
38294,5/1/1906,12.269,0.554
38295,6/1/1906,16.575,0.519
38296,7/1/1906,23.709,0.353
38297,8/1/1906,21.528,0.335
38298,9/1/1906,16.26,0.337
38299,10/1/1906,10.259,0.298
38300,11/1/1906,2.187,0.296
38301,12/1/1906,0.897,0.864
38302,1/1/1907,-2.326,0.512
38303,2/1/1907,5.521,0.619
38304,3/1/1907,4.207,0.31
38305,4/1/1907,9.799,0.445
38306,5/1/1907,11.953,0.308
38307,6/1/1907,15.298,0.363
38308,7/1/1907,21.401,0.518
38309,8/1/1907,19.855,0.484
38310,9/1/1907,15.474,0.385
38311,10/1/1907,11.614,0.353
38312,11/1/1907,4.101,0.394
38313,12/1/1907,1.177,0.572
38314,1/1/1908,0.017,0.565
38315,2/1/1908,1.084,0.397
38316,3/1/1908,4.79,0.389
38317,4/1/1908,9.512,0.445
38318,5/1/1908,10.085,0.517
38319,6/1/1908,15.823,0.511
38320,7/1/1908,23.275,0.326
38321,8/1/1908,20.964,0.215
38322,9/1/1908,15.786,0.388
38323,10/1/1908,7.886,0.448
38324,11/1/1908,3.699,0.442
38325,12/1/1908,-2.141,0.892
38326,1/1/1909,1.989,0.601
38327,2/1/1909,1.054,0.607
38328,3/1/1909,3.547,0.397
38329,4/1/1909,8.143,0.335
38330,5/1/1909,11.651,0.31
38331,6/1/1909,18.888,0.278
38332,7/1/1909,21.414,0.551
38333,8/1/1909,21.574,0.361
38334,9/1/1909,15.786,0.329
38335,10/1/1909,10.205,0.342
38336,11/1/1909,4.148,0.243
38337,12/1/1909,-4.656,0.344
38338,1/1/1910,-4.18,0.896
38339,2/1/1910,-0.982,0.77
38340,3/1/1910,7.922,0.492
38341,4/1/1910,11.122,0.402
38342,5/1/1910,15.064,0.379
38343,6/1/1910,18.949,0.499
38344,7/1/1910,22.94,0.285
38345,8/1/1910,21.353,0.38
38346,9/1/1910,16.833,0.118
38347,10/1/1910,10.774,0.333
38348,11/1/1910,5.612,0.22
38349,12/1/1910,1.106,0.431
38350,1/1/1911,0.004,0.455
38351,2/1/1911,-2.039,0.483
38352,3/1/1911,5.747,0.414
38353,4/1/1911,7.458,0.222
38354,5/1/1911,11.421,0.261
38355,6/1/1911,17.892,0.263
38356,7/1/1911,21.84,0.449
38357,8/1/1911,20.308,0.324
38358,9/1/1911,15.058,0.484
38359,10/1/1911,8.669,0.286
38360,11/1/1911,2.565,0.374
38361,12/1/1911,-2.916,0.538
38362,1/1/1912,-0.363,0.775
38363,2/1/1912,2.265,0.657
38364,3/1/1912,3.205,0.406
38365,4/1/1912,6.254,0.235
38366,5/1/1912,11.972,0.296
38367,6/1/1912,17.721,0.393
38368,7/1/1912,20.218,0.271
38369,8/1/1912,19.841,0.247
38370,9/1/1912,13.728,0.356
38371,10/1/1912,7.753,0.356
38372,11/1/1912,4.406,0.453
38373,12/1/1912,-1.701,0.504
38374,1/1/1913,-3.695,0.675
38375,2/1/1913,-0.596,0.404
38376,3/1/1913,2.803,0.424
38377,4/1/1913,8.239,0.462
38378,5/1/1913,13.629,0.268
38379,6/1/1913,16.647,0.423
38380,7/1/1913,20.728,0.514
38381,8/1/1913,21.388,0.447
38382,9/1/1913,16.629,0.258
38383,10/1/1913,9.362,0.252
38384,11/1/1913,4.591,0.462
38385,12/1/1913,-2.275,0.613
38386,1/1/1914,0.634,0.802
38387,2/1/1914,1.279,0.603
38388,3/1/1914,6.583,0.401
38389,4/1/1914,8.848,0.456
38390,5/1/1914,14.504,0.408
38391,6/1/1914,16.806,0.312
38392,7/1/1914,22.051,0.321
38393,8/1/1914,21.803,0.34
38394,9/1/1914,15.985,0.341
38395,10/1/1914,10.798,0.505
38396,11/1/1914,4.925,0.51
38397,12/1/1914,-4.549,0.602
38398,1/1/1915,-1.95,0.513
38399,2/1/1915,1.945,0.531
38400,3/1/1915,5.605,0.501
38401,4/1/1915,9.833,0.201
38402,5/1/1915,11.288,0.407
38403,6/1/1915,16.985,0.287
38404,7/1/1915,21.299,0.269
38405,8/1/1915,22.365,0.224
38406,9/1/1915,15.447,0.188
38407,10/1/1915,11.255,0.267
38408,11/1/1915,3.99,0.591
38409,12/1/1915,-0.203,0.612
38410,1/1/1916,-4.274,0.389
38411,2/1/1916,2.292,0.339
38412,3/1/1916,6.719,0.443
38413,4/1/1916,9.64,0.345
38414,5/1/1916,11.128,0.277
38415,6/1/1916,16.958,0.285
38416,7/1/1916,21.253,0.31
38417,8/1/1916,19.79,0.396
38418,9/1/1916,16.111,0.239
38419,10/1/1916,7.63,0.307
38420,11/1/1916,1.755,0.252
38421,12/1/1916,-2.925,0.559
38422,1/1/1917,-7.106,0.869
38423,2/1/1917,-1.038,0.47
38424,3/1/1917,0.529,0.321
38425,4/1/1917,6.491,0.34
38426,5/1/1917,10.194,0.266
38427,6/1/1917,17.757,0.285
38428,7/1/1917,23.903,0.596
38429,8/1/1917,21.596,0.419
38430,9/1/1917,16.772,0.285
38431,10/1/1917,11.723,0.286
38432,11/1/1917,5.568,0.734
38433,12/1/1917,3.091,0.894
38434,1/1/1918,-0.272,0.491
38435,2/1/1918,0.255,0.295
38436,3/1/1918,5.402,0.412
38437,4/1/1918,7.859,0.274
38438,5/1/1918,11.481,0.162
38439,6/1/1918,21.749,0.213
38440,7/1/1918,21.734,0.218
38441,8/1/1918,19.708,0.286
38442,9/1/1918,16.851,0.439
38443,10/1/1918,11.135,0.197
38444,11/1/1918,2.376,0.293
38445,12/1/1918,-2.597,0.275
38446,1/1/1919,-1.545,0.538
38447,2/1/1919,-0.013,0.344
38448,3/1/1919,3.25,0.475
38449,4/1/1919,9.636,0.499
38450,5/1/1919,15.357,0.402
38451,6/1/1919,18.611,0.274
38452,7/1/1919,23.713,0.333
38453,8/1/1919,22.398,0.43
38454,9/1/1919,16.638,0.378
38455,10/1/1919,6.369,0.25
38456,11/1/1919,2.576,0.199
38457,12/1/1919,-2.424,0.474
38458,1/1/1920,0.095,0.758
38459,2/1/1920,1.484,0.553
38460,3/1/1920,3.127,0.31
38461,4/1/1920,6.501,0.501
38462,5/1/1920,12.843,0.348
38463,6/1/1920,17.272,0.326
38464,7/1/1920,21.969,0.235
38465,8/1/1920,21.194,0.299
38466,9/1/1920,15.878,0.269
38467,10/1/1920,7.913,0.316
38468,11/1/1920,3.1,0.497
38469,12/1/1920,-1.14,0.734
38470,1/1/1921,-0.566,0.627
38471,2/1/1921,2.035,0.383
38472,3/1/1921,6.591,0.529
38473,4/1/1921,7.227,0.408
38474,5/1/1921,12.132,0.236
38475,6/1/1921,19.048,0.467
38476,7/1/1921,22.925,0.532
38477,8/1/1921,21.409,0.409
38478,9/1/1921,15.569,0.429
38479,10/1/1921,11.868,0.356
38480,11/1/1921,5.793,0.489
38481,12/1/1921,1.092,0.521
38482,1/1/1922,-6.152,0.885
38483,2/1/1922,-1.751,0.303
38484,3/1/1922,1.896,0.352
38485,4/1/1922,5.443,0.298
38486,5/1/1922,12.783,0.435
38487,6/1/1922,19.612,0.288
38488,7/1/1922,22.794,0.393
38489,8/1/1922,20.993,0.427
38490,9/1/1922,18.054,0.378
38491,10/1/1922,10.29,0.494
38492,11/1/1922,2.153,0.56
38493,12/1/1922,0.469,0.277
38494,1/1/1923,0.074,0.546
38495,2/1/1923,-2.13,0.438
38496,3/1/1923,3.451,0.345
38497,4/1/1923,7.489,0.192
38498,5/1/1923,13.398,0.243
38499,6/1/1923,15.194,0.217
38500,7/1/1923,22.473,0.537
38501,8/1/1923,20.535,0.271
38502,9/1/1923,16.453,0.345
38503,10/1/1923,8.597,0.276
38504,11/1/1923,4.808,0.481
38505,12/1/1923,-1.957,0.503
38506,1/1/1924,-4.214,0.458
38507,2/1/1924,4.118,0.35
38508,3/1/1924,1.896,0.369
38509,4/1/1924,8.281,0.298
38510,5/1/1924,15.656,0.438
38511,6/1/1924,19.054,0.338
38512,7/1/1924,22.293,0.369
38513,8/1/1924,20.814,0.218
38514,9/1/1924,16.453,0.248
38515,10/1/1924,9.008,0.379
38516,11/1/1924,3.414,0.529
38517,12/1/1924,-4.239,0.604
38518,1/1/1925,-1.206,0.845
38519,2/1/1925,3.574,0.439
38520,3/1/1925,5.42,0.479
38521,4/1/1925,9.06,0.357
38522,5/1/1925,14.858,0.351
38523,6/1/1925,17.498,0.328
38524,7/1/1925,23.199,0.326
38525,8/1/1925,19.849,0.301
38526,9/1/1925,14.68,0.301
38527,10/1/1925,8.983,0.375
38528,11/1/1925,3.161,0.257
38529,12/1/1925,0.823,0.326
38530,1/1/1926,-1.411,0.463
38531,2/1/1926,2.951,0.344
38532,3/1/1926,6.422,0.262
38533,4/1/1926,10.976,0.332
38534,5/1/1926,14.155,0.41
38535,6/1/1926,20.678,0.364
38536,7/1/1926,22.619,0.466
38537,8/1/1926,21.3,0.41
38538,9/1/1926,14.776,0.368
38539,10/1/1926,11.036,0.428
38540,11/1/1926,6.285,0.43
38541,12/1/1926,-1.753,0.329
38542,1/1/1927,0.026,0.339
38543,2/1/1927,2.099,0.451
38544,3/1/1927,4.182,0.345
38545,4/1/1927,7.874,0.255
38546,5/1/1927,12.331,0.319
38547,6/1/1927,18.558,0.409
38548,7/1/1927,22.746,0.453
38549,8/1/1927,20.333,0.323
38550,9/1/1927,15.023,0.16
38551,10/1/1927,10.866,0.34
38552,11/1/1927,6.267,0.396
38553,12/1/1927,-2.974,0.367
38554,1/1/1928,-0.601,0.449
38555,2/1/1928,1.296,0.459
38556,3/1/1928,6.432,0.281
38557,4/1/1928,7.725,0.151
38558,5/1/1928,15.632,0.279
38559,6/1/1928,17.59,0.502
38560,7/1/1928,22.65,0.288
38561,8/1/1928,21.004,0.333
38562,9/1/1928,17.058,0.265
38563,10/1/1928,9.892,0.294
38564,11/1/1928,3.725,0.554
38565,12/1/1928,-2.903,0.581
38566,1/1/1929,-3.096,0.595
38567,2/1/1929,-2.249,0.25
38568,3/1/1929,4.249,0.293
38569,4/1/1929,6.036,0.244
38570,5/1/1929,13.127,0.256
38571,6/1/1929,17.229,0.258
38572,7/1/1929,23.021,0.408
38573,8/1/1929,22.608,0.387
38574,9/1/1929,15.356,0.386
38575,10/1/1929,10.914,0.257
38576,11/1/1929,3.5,0.392
38577,12/1/1929,3.01,0.392
38578,1/1/1930,-4.754,0.401
38579,2/1/1930,3.617,0.295
38580,3/1/1930,5.009,0.391
38581,4/1/1930,10.721,0.265
38582,5/1/1930,10.747,0.394
38583,6/1/1930,18.797,0.266
38584,7/1/1930,22.775,0.285
38585,8/1/1930,21.187,0.188
38586,9/1/1930,15.555,0.184
38587,10/1/1930,8.838,0.249
38588,11/1/1930,2.3,0.524
38589,12/1/1930,-3.395,0.654
38590,1/1/1931,-1.353,0.329
38591,2/1/1931,2.271,0.377
38592,3/1/1931,5.086,0.333
38593,4/1/1931,9.655,0.308
38594,5/1/1931,14.836,0.311
38595,6/1/1931,18.947,0.201
38596,7/1/1931,25.026,0.255
38597,8/1/1931,22.57,0.21
38598,9/1/1931,15.728,0.219
38599,10/1/1931,11.053,0.233
38600,11/1/1931,1.185,0.201
38601,12/1/1931,-3.444,0.212
38602,1/1/1932,-4.551,0.537
38603,2/1/1932,-2.001,0.51
38604,3/1/1932,4.666,0.398
38605,4/1/1932,8.097,0.295
38606,5/1/1932,12.82,0.301
38607,6/1/1932,18.165,0.295
38608,7/1/1932,21.835,0.317
38609,8/1/1932,20.993,0.354
38610,9/1/1932,17.799,0.301
38611,10/1/1932,9.725,0.269
38612,11/1/1932,6.06,0.376
38613,12/1/1932,-4.867,0.404
38614,1/1/1933,-3.644,0.394
38615,2/1/1933,-5.168,0.447
38616,3/1/1933,4.277,0.281
38617,4/1/1933,7.142,0.264
38618,5/1/1933,9.842,0.193
38619,6/1/1933,19.155,0.233
38620,7/1/1933,24.313,0.254
38621,8/1/1933,21.73,0.259
38622,9/1/1933,17.032,0.219
38623,10/1/1933,13.167,0.236
38624,11/1/1933,4.804,0.358
38625,12/1/1933,1.972,0.345
38626,1/1/1934,1.565,0.465
38627,2/1/1934,4.163,0.348
38628,3/1/1934,9.386,0.336
38629,4/1/1934,12.176,0.295
38630,5/1/1934,16.281,0.218
38631,6/1/1934,16.979,0.204
38632,7/1/1934,23.273,0.128
38633,8/1/1934,22.878,0.175
38634,9/1/1934,16.64,0.247
38635,10/1/1934,11.448,0.33
38636,11/1/1934,5.737,0.303
38637,12/1/1934,0.233,0.485
38638,1/1/1935,-0.541,0.424
38639,2/1/1935,2.077,0.43
38640,3/1/1935,2.656,0.318
38641,4/1/1935,8.172,0.25
38642,5/1/1935,11.972,0.127
38643,6/1/1935,19.459,0.167
38644,7/1/1935,21.793,0.246
38645,8/1/1935,21.975,0.201
38646,9/1/1935,18.29,0.17
38647,10/1/1935,9.23,0.137
38648,11/1/1935,1.484,0.328
38649,12/1/1935,-0.574,0.29
38650,1/1/1936,-0.084,0.61
38651,2/1/1936,0.699,0.293
38652,3/1/1936,5.117,0.349
38653,4/1/1936,10.407,0.248
38654,5/1/1936,14.791,0.284
38655,6/1/1936,19.415,0.186
38656,7/1/1936,23.473,0.234
38657,8/1/1936,21.972,0.365
38658,9/1/1936,15.949,0.356
38659,10/1/1936,10.396,0.331
38660,11/1/1936,3.563,0.336
38661,12/1/1936,-0.707,0.354
38662,1/1/1937,-9.596,0.55
38663,2/1/1937,-1.631,0.613
38664,3/1/1937,4.221,0.471
38665,4/1/1937,7.199,0.242
38666,5/1/1937,14.841,0.304
38667,6/1/1937,17.908,0.258
38668,7/1/1937,23.252,0.409
38669,8/1/1937,22.338,0.357
38670,9/1/1937,18.003,0.307
38671,10/1/1937,11.344,0.178
38672,11/1/1937,5.69,0.169
38673,12/1/1937,1.517,0.307
38674,1/1/1938,0.537,0.327
38675,2/1/1938,0.832,0.44
38676,3/1/1938,2.925,0.229
38677,4/1/1938,8.72,0.294
38678,5/1/1938,12.5,0.269
38679,6/1/1938,18.462,0.292
38680,7/1/1938,22.073,0.372
38681,8/1/1938,21.39,0.339
38682,9/1/1938,18.339,0.235
38683,10/1/1938,9.954,0.271
38684,11/1/1938,0.956,0.303
38685,12/1/1938,0.878,0.281
38686,1/1/1939,-0.84,0.396
38687,2/1/1939,-3.061,0.395
38688,3/1/1939,5.174,0.226
38689,4/1/1939,10.746,0.15
38690,5/1/1939,14.493,0.229
38691,6/1/1939,17.943,0.447
38692,7/1/1939,23.009,0.332
38693,8/1/1939,22.658,0.272
38694,9/1/1939,16.717,0.313
38695,10/1/1939,9.981,0.216
38696,11/1/1939,5.685,0.251
38697,12/1/1939,2.992,0.359
38698,1/1/1940,0.328,0.459
38699,2/1/1940,2.573,0.316
38700,3/1/1940,6.358,0.186
38701,4/1/1940,9.26,0.128
38702,5/1/1940,16.145,0.215
38703,6/1/1940,21.089,0.289
38704,7/1/1940,22.609,0.23
38705,8/1/1940,22.97,0.301
38706,9/1/1940,15.997,0.343
38707,10/1/1940,11.361,0.261
38708,11/1/1940,2.62,0.222
38709,12/1/1940,0.9,0.23
38710,1/1/1941,0.303,0.357
38711,2/1/1941,3.447,0.23
38712,3/1/1941,5.431,0.182
38713,4/1/1941,6.397,0.141
38714,5/1/1941,13.934,0.14
38715,6/1/1941,16.711,0.207
38716,7/1/1941,22.398,0.311
38717,8/1/1941,19.931,0.323
38718,9/1/1941,13.848,0.395
38719,10/1/1941,8.451,0.24
38720,11/1/1941,4.815,0.211
38721,12/1/1941,0.708,0.292
38722,1/1/1942,-2.381,0.466
38723,2/1/1942,-1.137,0.412
38724,3/1/1942,3.125,0.224
38725,4/1/1942,8.492,0.254
38726,5/1/1942,11.157,0.207
38727,6/1/1942,17.383,0.335
38728,7/1/1942,23.778,0.348
38729,8/1/1942,21.821,0.324
38730,9/1/1942,16.471,0.203
38731,10/1/1942,11.01,0.258
38732,11/1/1942,4.609,0.271
38733,12/1/1942,1.439,0.314
38734,1/1/1943,-0.209,0.427
38735,2/1/1943,2.62,0.281
38736,3/1/1943,5.339,0.271
38737,4/1/1943,11.151,0.262
38738,5/1/1943,13.221,0.164
38739,6/1/1943,15.704,0.266
38740,7/1/1943,22.485,0.249
38741,8/1/1943,20.781,0.248
38742,9/1/1943,18.516,0.226
38743,10/1/1943,10.781,0.292
38744,11/1/1943,4.33,0.232
38745,12/1/1943,-0.099,0.26
38746,1/1/1944,-3.632,0.432
38747,2/1/1944,-0.566,0.218
38748,3/1/1944,2.859,0.171
38749,4/1/1944,6.712,0.252
38750,5/1/1944,13.273,0.216
38751,6/1/1944,15.096,0.32
38752,7/1/1944,21.47,0.312
38753,8/1/1944,20.768,0.371
38754,9/1/1944,17.135,0.195
38755,10/1/1944,11.878,0.131
38756,11/1/1944,1.708,0.265
38757,12/1/1944,-1.078,0.477
38758,1/1/1945,-0.915,0.407
38759,2/1/1945,1.715,0.207
38760,3/1/1945,2.506,0.253
38761,4/1/1945,7.084,0.143
38762,5/1/1945,13.023,0.215
38763,6/1/1945,16.179,0.169
38764,7/1/1945,23.174,0.245
38765,8/1/1945,21.082,0.235
38766,9/1/1945,16.062,0.191
38767,10/1/1945,11.37,0.099
38768,11/1/1945,3.506,0.237
38769,12/1/1945,-1.153,0.231
38770,1/1/1946,-1.581,0.33
38771,2/1/1946,0.381,0.146
38772,3/1/1946,4.885,0.24
38773,4/1/1946,10.511,0.186
38774,5/1/1946,13.174,0.09
38775,6/1/1946,18.371,0.275
38776,7/1/1946,22.521,0.234
38777,8/1/1946,22.1,0.303
38778,9/1/1946,16.082,0.181
38779,10/1/1946,7.151,0.192
38780,11/1/1946,2.337,0.313
38781,12/1/1946,1.384,0.231
38782,1/1/1947,-2.731,0.355
38783,2/1/1947,4.256,0.306
38784,3/1/1947,6.561,0.201
38785,4/1/1947,8.915,0.157
38786,5/1/1947,15.921,0.222
38787,6/1/1947,16.774,0.216
38788,7/1/1947,21.916,0.193
38789,8/1/1947,20.571,0.216
38790,9/1/1947,17.677,0.231
38791,10/1/1947,11.118,0.27
38792,11/1/1947,1.435,0.283
38793,12/1/1947,-1.263,0.363
38794,1/1/1948,0.627,0.389
38795,2/1/1948,-0.344,0.23
38796,3/1/1948,1.473,0.263
38797,4/1/1948,7.886,0.258
38798,5/1/1948,12.628,0.179
38799,6/1/1948,17.802,0.173
38800,7/1/1948,21.758,0.331
38801,8/1/1948,20.593,0.249
38802,9/1/1948,16.845,0.285
38803,10/1/1948,10.49,0.187
38804,11/1/1948,2.302,0.183
38805,12/1/1948,-3.303,0.455
38806,1/1/1949,-9.111,0.29
38807,2/1/1949,-3.332,0.412
38808,3/1/1949,3.626,0.335
38809,4/1/1949,10.811,0.168
38810,5/1/1949,13.309,0.225
38811,6/1/1949,18.181,0.192
38812,7/1/1949,22.409,0.234
38813,8/1/1949,20.943,0.36
38814,9/1/1949,17.841,0.24
38815,10/1/1949,8.724,0.087
38816,11/1/1949,7.41,0.359
38817,12/1/1949,-1.518,0.207
38818,1/1/1950,-3.123,0.312
38819,2/1/1950,2.65,0.168
38820,3/1/1950,4.291,0.265
38821,4/1/1950,9.18,0.173
38822,5/1/1950,12.487,0.113
38823,6/1/1950,17.399,0.233
38824,7/1/1950,22.551,0.33
38825,8/1/1950,21.379,0.292
38826,9/1/1950,16.227,0.252
38827,10/1/1950,12.425,0.138
38828,11/1/1950,6.268,0.194
38829,12/1/1950,2.981,0.262
38830,1/1/1951,-0.929,0.268
38831,2/1/1951,1.658,0.257
38832,3/1/1951,3.468,0.273
38833,4/1/1951,9.689,0.186
38834,5/1/1951,13.376,0.244
38835,6/1/1951,17.809,0.464
38836,7/1/1951,22.886,0.253
38837,8/1/1951,20.864,0.341
38838,9/1/1951,17.722,0.37
38839,10/1/1951,9.192,0.137
38840,11/1/1951,3.206,0.232
38841,12/1/1951,-2.815,0.374
38842,1/1/1952,-3.424,0.346
38843,2/1/1952,-0.272,0.284
38844,3/1/1952,0.752,0.245
38845,4/1/1952,9.371,0.188
38846,5/1/1952,14.229,0.212
38847,6/1/1952,16.725,0.197
38848,7/1/1952,22.31,0.257
38849,8/1/1952,21.987,0.305
38850,9/1/1952,17.761,0.208
38851,10/1/1952,13.128,0.274
38852,11/1/1952,1.151,0.245
38853,12/1/1952,-0.291,0.315
38854,1/1/1953,3.382,0.322
38855,2/1/1953,1.823,0.24
38856,3/1/1953,5.056,0.213
38857,4/1/1953,7.797,0.198
38858,5/1/1953,9.61,0.149
38859,6/1/1953,16.636,0.177
38860,7/1/1953,23.574,0.219
38861,8/1/1953,20.737,0.26
38862,9/1/1953,18.465,0.175
38863,10/1/1953,10.279,0.166
38864,11/1/1953,5.879,0.207
38865,12/1/1953,-0.857,0.331
38866,1/1/1954,0.117,0.312
38867,2/1/1954,4.132,0.284
38868,3/1/1954,3.005,0.284
38869,4/1/1954,10.758,0.218
38870,5/1/1954,15.682,0.155
38871,6/1/1954,17.157,0.317
38872,7/1/1954,23.343,0.299
38873,8/1/1954,19.886,0.254
38874,9/1/1954,16.306,0.289
38875,10/1/1954,10.397,0.17
38876,11/1/1954,5.86,0.204
38877,12/1/1954,-1.597,0.292
38878,1/1/1955,-5.193,0.37
38879,2/1/1955,-2.351,0.184
38880,3/1/1955,3.229,0.235
38881,4/1/1955,6.282,0.188
38882,5/1/1955,12.043,0.267
38883,6/1/1955,17.916,0.253
38884,7/1/1955,21.287,0.217
38885,8/1/1955,22.498,0.231
38886,9/1/1955,16.992,0.244
38887,10/1/1955,11.465,0.186
38888,11/1/1955,3.093,0.3
38889,12/1/1955,1.166,0.394
38890,1/1/1956,1.385,0.354
38891,2/1/1956,-2.031,0.333
38892,3/1/1956,4.993,0.185
38893,4/1/1956,8.528,0.281
38894,5/1/1956,13.78,0.319
38895,6/1/1956,18.651,0.148
38896,7/1/1956,22.197,0.303
38897,8/1/1956,20.202,0.32
38898,9/1/1956,17.841,0.291
38899,10/1/1956,9.48,0.292
38900,11/1/1956,2.654,0.302
38901,12/1/1956,-0.397,0.423
38902,1/1/1957,-4.011,0.306
38903,2/1/1957,3.548,0.193
38904,3/1/1957,5.329,0.258
38905,4/1/1957,7.906,0.363
38906,5/1/1957,11.967,0.238
38907,6/1/1957,19.177,0.529
38908,7/1/1957,22.067,0.529
38909,8/1/1957,20.855,0.84
38910,9/1/1957,17.095,0.642
38911,10/1/1957,8.833,0.528
38912,11/1/1957,1.569,0.317
38913,12/1/1957,0.955,0.322
38914,1/1/1958,-0.132,0.409
38915,2/1/1958,4.166,0.298
38916,3/1/1958,2.308,0.322
38917,4/1/1958,7.209,0.247
38918,5/1/1958,15.813,0.426
38919,6/1/1958,18.261,0.384
38920,7/1/1958,21.822,0.429
38921,8/1/1958,23.462,0.443
38922,9/1/1958,17.241,0.314
38923,10/1/1958,12.038,0.217
38924,11/1/1958,4.336,0.242
38925,12/1/1958,2.951,0.423
38926,1/1/1959,1.257,0.331
38927,2/1/1959,0.512,0.248
38928,3/1/1959,5.378,0.37
38929,4/1/1959,10.358,0.315
38930,5/1/1959,11.695,0.089
38931,6/1/1959,20.219,0.277
38932,7/1/1959,24.114,0.364
38933,8/1/1959,21.188,0.277
38934,9/1/1959,15.368,0.413
38935,10/1/1959,11.17,0.189
38936,11/1/1959,4.366,0.277
38937,12/1/1959,-0.906,0.347
38938,1/1/1960,-3.296,0.391
38939,2/1/1960,-0.265,0.403
38940,3/1/1960,6.493,0.182
38941,4/1/1960,9.163,0.194
